iBAQ WT_1_01	iBAQ WT_1_02	iBAQ WT_1_03	iBAQ WT_1_04	iBAQ WT_1_05	iBAQ WT_1_06	iBAQ WT_1_07	iBAQ WT_1_08	iBAQ WT_1_09	iBAQ WT_1_10	iBAQ WT_1_11	iBAQ WT_1_12	iBAQ WT_1_13	iBAQ WT_1_14	iBAQ WT_1_15	iBAQ WT_1_16	iBAQ WT_1_17	iBAQ WT_1_18	iBAQ WT_1_19	iBAQ WT_1_20	iBAQ WT_1_21	iBAQ WT_1_22	iBAQ WT_1_23	iBAQ WT_1_24	iBAQ WT_1_25	iBAQ WT_1_26	iBAQ WT_1_27	iBAQ WT_1_28	iBAQ WT_1_29	iBAQ WT_1_30	iBAQ WT_1_31	iBAQ WT_1_32	iBAQ WT_1_33	iBAQ WT_1_34	iBAQ WT_1_35	iBAQ WT_1_36	iBAQ WT_1_37	iBAQ WT_1_38	iBAQ WT_1_39	iBAQ WT_1_40	iBAQ WT_1_41	iBAQ WT_1_42	iBAQ WT_1_43	iBAQ WT_1_44	iBAQ WT_1_45	iBAQ WT_1_46	iBAQ WT_1_47	iBAQ WT_1_48	iBAQ WT_1_49	iBAQ WT_1_50	iBAQ WT_1_51	iBAQ WT_1_52	iBAQ WT_1_53	iBAQ WT_1_54	iBAQ WT_1_55	iBAQ WT_1_56	iBAQ WT_1_57	iBAQ WT_1_58	iBAQ WT_1_59	iBAQ WT_1_60	iBAQ WT_1_61	iBAQ WT_1_62	iBAQ WT_1_63	iBAQ WT_1_64	iBAQ WT_1_65	iBAQ WT_1_66	iBAQ WT_1_67	iBAQ WT_1_68	iBAQ WT_1_69	iBAQ WT_1_70	iBAQ WT_1_71	iBAQ WT_1_72	C: Indicator	C: GOCC name	T: Uniprot ID
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20228000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236330	0	0	0	1417800		cell-cell adherens junction;cytoplasm;extracellular exosome;extracellular region;extracellular space;nucleus;ruffle;secretory granule lumen	P31949
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085400	3616700	3809000	8854400	4582400	0	0	+	mitochondrial matrix;mitochondrion	Q96E11
0	0	0	0	0	0	0	2159700	91406	1707300	900170	636890	0	1618900	450140	123450	622730	109400	83658	74112	284530	107740	887240	1396500	0	0	0	0	0	77652	1206600	49376	86758	98971	537540	267880	0	0	209510	0	0	421740	351710	931620	797580	1103300	1620800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361690	1300500	1293500	0	0	0		cell surface;cytoplasm;extracellular exosome;nuclear membrane;nucleus;perinuclear region of cytoplasm;plasma membrane;vesicle membrane	P09525
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32120	0	0	0	0	0	0	0	0	0	0	0	0	0	171300	9198400	698460	3731600	3841100	3464200	830470	56986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cytosol;intermediate filament;lamin filament;nuclear envelope;nuclear lamina;nuclear membrane;nuclear speck;nucleoplasm;nucleus;perinuclear region of cytoplasm	P02545
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772790	0	0	847350	14906000	4411500	1097500	0	0	0	0	0	0	0	0	0	0	0	0	0	+	cytoplasm;cytosol;nucleoplasm	P14324
0	0	0	0	0	0	0	391260	0	0	1901400	5586600	0	137860	0	3020100	2412700	8611200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	membrane;mitochondrial inner membrane;mitochondrial respiratory chain complex I;mitochondrion;respiratory chain	O75380
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392070	0	875020	4229600	3583500	3278900	3869000	2621900	850580	1656000	709640	0	0	0	0	0	0	0	+	mitochondrial inner membrane;mitochondrion	O75208
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232780	0	83889	894200	10055000	10361000	462440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cis-Golgi network;cytoplasm;early endosome;endoplasmic reticulum lumen;endoplasmic reticulum-Golgi intermediate compartment;extracellular exosome;extracellular region;extracellular space;extrinsic component of Golgi membrane;Golgi apparatus;Golgi cisterna membrane;Golgi-associated vesicle;lumenal side of Golgi membrane;membrane;nucleus;rough endoplasmic reticulum;trans-Golgi network	Q02818
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53235	0	0	0	0	0	9701500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131870	625090	721600	2804900	3737500	1873600	2352500	0	108270		axon cytoplasm;contractile fiber;cytoplasm;cytoskeleton;cytosol;extracellular exosome;extracellular space;focal adhesion;intracellular;nucleus;plasma membrane;proteasome complex;spindle;Z disc	P04792
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420690	1199600	5297200	13955000	0	522570	763310		endoplasmic reticulum;endoplasmic reticulum membrane;membrane	P26885
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734750	891060	1809400	3981300	5392200	5741500	3022400	624730		blood microparticle;brush border;chloride channel complex;cytoplasm;extracellular exosome;extracellular space;integral component of membrane;membrane;mitochondrion;nuclear envelope;nuclear membrane;nucleus;perinuclear region of cytoplasm;plasma membrane;vesicle	O00299
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228290	273900	13236000	6102500	0	527700	1365100	289780	174890	0	0	+	nucleus	Q8WW59
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140800	1659100	14526000	4830200	0	0	0	0	0	0	0		extracellular exosome;extracellular region;extracellular space;late endosome;lysosomal lumen;lysosome;membrane;nucleus;trans-Golgi network	Q9BWS9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20383	0	0	0	0	0	0	0	0	0	0	0	0	34555	0	78491	49470	193780	651440	967180	1161600	1593100	2753600	2200300	2821700	1331200	3499400	2293400	1879500	721540	78462	0	0	0	0	0	0	0	0	0			A0A1W2PQ51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96651	0	0	0	1131500	3273400	6083200	3989000	7801200	0	0	0	0	0	0	0	0		cytoplasm;cytoskeleton;cytosol;microtubule;nucleoplasm;nucleus	Q9Y266
0	0	0	0	0	0	0	0	0	0	0	0	0	38586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32242	0	0	0	0	40104	59378	0	0	0	0	0	0	0	0	287870	0	742580	879180	1790000	1524500	1347100	898670	362960	354180	414320	716540	1195300	1462200	1602300	1977500	1020000	2090500	1525600	870700	774820	296210	0	0	0	99303	0	0	0		catalytic step 2 spliceosome;cell surface;centrosome;chromosome;chromosome, centromeric region;condensed chromosome kinetochore;CRD-mediated mRNA stability complex;cytoplasm;cytoplasmic ribonucleoprotein granule;cytoskeleton;inactive sex chromosome;kinetochore;membrane;microtubule organizing center;midbody;mitotic spindle;mitotic spindle microtubule;mitotic spindle midzone;nuclear chromosome;nuclear matrix;nuclear speck;nucleoplasm;nucleus;protein-containing complex;ribonucleoprotein complex;RNA polymerase II transcription factor complex;spindle;spindle pole;spliceosomal complex;telomerase holoenzyme complex	Q00839
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155620	0	104770	0	141660	195740	0	326670	428500	0	375560	0	0	328260	0	0	0	1389800	1457300	1228200	3374300	6329900	6624800	0	0	0		cell-cell adherens junction;cytoplasm;cytosol;dendritic spine;extracellular exosome;glycogen granule;neuron projection;neuronal cell body;nuclear chromosome, telomeric region;nucleolus;nucleoplasm;nucleus;perikaryon;plasma membrane;protein phosphatase type 1 complex;PTW/PP1 phosphatase complex	P62136
0	0	0	0	0	0	0	0	0	0	286740	2226600	0	951970	0	0	702440	2621100	2208700	1277600	6361800	1719200	2897800	358110	617120	0	250010	0	41365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		aminoacyl-tRNA synthetase multienzyme complex;cytoplasm;cytosol;membrane;nucleus	Q13155
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9321.5	0	0	0	83172	77960	91654	1781600	1751900	5303200	7910500	4985500	617450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		extracellular exosome;extracellular space;integral component of membrane;membrane;plasma membrane	O75976
0	0	0	0	0	0	0	0	0	0	29017	0	0	0	357220	1768500	7972500	9499800	1729800	0	397160	295050	0	0	0	0	0	0	0	0	0	0	0	0	86994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190170	0	297480	0	0	0	0	0	0	0	0		blood microparticle;cytoplasm;cytoplasmic vesicle;cytosol;cytosolic proteasome complex;extracellular exosome;inclusion body;membrane;nuclear proteasome complex;nucleoplasm;nucleus;postsynapse;proteasome accessory complex;proteasome complex;proteasome regulatory particle;proteasome regulatory particle, base subcomplex	P62195
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3182000	2808900	4512900	5202300	4809700	2173800	0	0	0	0	0	0	0	0	0	0		mitochondrion	H0Y8R1
0	0	0	0	0	0	0	0	0	0	2113000	20676000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		ciliary membrane;clathrin coat;clathrin coat of coated pit;clathrin coat of trans-Golgi network vesicle;clathrin vesicle coat;clathrin-coated endocytic vesicle;clathrin-coated pit;cytoplasmic vesicle;cytoplasmic vesicle membrane;cytosol;intracellular membrane-bounded organelle;membrane;plasma membrane;trans-Golgi network	P09497
0	0	0	0	0	0	0	0	0	0	0	0	0	0	32406	260280	3016000	6091300	6240600	2943400	3729600	299450	83842	0	0	0	22968	0	0	0	0	0	0	0	0	0	0	0	0	0	27223	0	28113	45499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cytoplasm;cytosol;eukaryotic translation initiation factor 3 complex	Q99613
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898110	1228800	0	0	0	0	0	0	0	1364600	6644700	12687000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cytoplasm;nucleus;P-body;proteasome complex;proteasome core complex;proteasome core complex, alpha-subunit complex	A0A024RA52
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86922	0	1556000	1355700	4221500	5717000	3461800	5823400	607890			B1ANH0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58854	0	0	0	0	516380	1188300	2154800	5320700	8207600	4883200	618470	0	0	0	0	0	0	0	0	0	0	+	mitochondrial matrix;mitochondrion	Q4G176
0	0	0	0	0	0	0	608150	0	0	1876300	1990200	0	0	0	2819300	6145600	9550500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	integral component of membrane;membrane;mitochondrial inner membrane;mitochondrial respiratory chain complex I;mitochondrion;respiratory chain	O43677
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543320	370880	522920	0	0	289390	410440	0	0	1352500	2861000	2704100	10609000	3379600	0	0	0	0	+	integral component of membrane;membrane;mitochondrial inner membrane;mitochondrion	Q9H936
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228360	397550	569870	6935800	9188600	4843200	612510	279750	0	0	0			A0A087X0R6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1545900	1776300	2349100	4532600	4533700	4428100	2476800	1437000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			H7C0D5
0	0	0	0	0	0	0	117300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40697	0	0	0	0	0	0	0	0	0	93271	0	0	0	0	0	0	0	0	401930	1860100	1568100	3109800	3392100	4417900	3481100	2247400	1495500	0	360050	619060	0	0	0	0	0	0	0	0	0	0	0	0		endoplasmic reticulum;integral component of membrane;intracellular membrane-bounded organelle;membrane	A0A0C4DFL7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47446	0	0	0	0	0	0	0	0	90189	517060	184680	150830	0	0	156650	0	0	0	0	1794100	0	412010	0	1696400	10954000	6301900	952240	0	0	0	0	0	+	extracellular region;intracellular membrane-bounded organelle;membrane;peroxisomal matrix;peroxisome;specific granule lumen	P09110
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92607	0	0	3114500	8512700	11434000	31962	0	0	0	0	0	0	0	0	0	0	0	47809	0	56599	0	0	0	0	0	0	0			F5H5P2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70089	0	0	1115200	129540	153470	135400	211120	1010200	1979800	2455200	6135700	5683600	3596300	620950	0	0	0	0		endoplasmic reticulum;endoplasmic reticulum membrane;intracellular membrane-bounded organelle;membrane;plasma membrane;specific granule membrane	P30519
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183680	4722600	3922100	5171900	8574700	789370	0	0	0	0		centrosome;cytoplasm;intracellular;mitochondrion;nucleus	G3V3M6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931820	1473200	2398200	1645900	1064300	1068800	0	1148600	1671000	0	2238600	3906500	3798200	2044400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		COPII-coated ER to Golgi transport vesicle;endoplasmic reticulum membrane;endoplasmic reticulum-Golgi intermediate compartment;integral component of Golgi membrane;integral component of membrane;membrane	Q5BJH7
0	0	0	0	0	0	0	0	0	0	652550	1230500	0	705220	194570	295790	609410	1572600	2740500	2683300	6445300	1802700	2521700	741690	521700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87996	0	0	457690	177810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	aminoacyl-tRNA synthetase multienzyme complex;cytoplasm;cytosol;extracellular exosome;membrane;nucleoplasm;nucleus	P54136
132750	0	0	0	0	0	0	41513	0	0	76313	0	0	250240	812920	1535300	5807600	5290700	3390700	234900	833730	89576	123490	89241	175410	0	131510	89893	96123	0	4267400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	cytosol;extracellular exosome;extracellular space;nucleus	P60174
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327900	0	130640	0	67254	0	0	809970	1464600	5212100	3304200	2653900	1880600	1646100	2063200	990380	0	0	0	0	96460	249280	75995	640590	639510	1249600	0	0	0	0	0		cytoplasm;extracellular exosome;heterotrimeric G-protein complex;lysosomal membrane;membrane;photoreceptor outer segment;plasma membrane	P29992
0	0	0	0	0	0	0	0	0	0	0	0	0	97563	306770	1883800	10686000	7369100	2825100	53434	110200	49273	0	0	0	0	0	0	0	0	117120	85849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cytosol;extracellular exosome;extracellular region;ficolin-1-rich granule lumen;membrane;nucleoplasm;nucleus;proteasome accessory complex;proteasome complex;proteasome regulatory particle;proteasome regulatory particle, base subcomplex;proteasome storage granule;secretory granule lumen	Q13200
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996080	1134300	2783300	7618100	6196300	3990900	0	894370		cytoplasm;nuclear speck;nucleoplasm;nucleus	P84103
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519120	0	0	0	0	0	0	0	0	0	5026800	3440600	10044000	3595000	0	1128900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cell cortex;cytoplasmic vesicle;cytoplasmic vesicle membrane;cytosol;endoplasmic reticulum;endoplasmic reticulum membrane;Golgi apparatus;Golgi membrane;integral component of membrane;intracellular membrane-bounded organelle;membrane;nucleoplasm;plasma membrane	Q6RW13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84519	185280	66918	0	0	0	0	0	0	73869	0	42567	185960	1632700	1061700	4490500	5536100	7114200	1798300	1432900	71025	0	0	0	0	0	0	0	0	0	0	0	0	0	0		lipid droplet	D6RCD0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526020	0	0	0	0	829510	1265700	1917300	2112600	4598300	2567700	8264400	1804100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		endoplasmic reticulum;endoplasmic reticulum membrane;GPI-anchor transamidase complex;integral component of endoplasmic reticulum membrane;integral component of membrane;membrane;plasma membrane	Q9H490
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2909400	2433400	8411100	10199000		cytosol;endoplasmic reticulum membrane;extracellular exosome;focal adhesion;intracellular;membrane;plasma membrane;secretory granule membrane	P84095
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639190	734100	886310	2901900	4439500	1895200	4133900	3727800	2489000	1558700	582620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	integral component of membrane;integral component of mitochondrial inner membrane;membrane;mitochondrial inner membrane;mitochondrial inner membrane presequence translocase complex;mitochondrial intermembrane space;mitochondrion	O14925
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24002000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			A0A0B4J231
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970250	0	0	0	0	0	0	0	0	0	0	20795000	0	0	0	0	0	0	0	1516100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292960	0	449460	0		extracellular exosome;extracellular matrix;extracellular region;extracellular space;nucleus;plasma membrane	P25311
146260	0	0	0	0	0	0	10883000	507860	2895900	2689600	2095900	0	196690	0	0	0	0	0	0	0	0	0	0	0	0	160380	0	0	0	0	111100	0	0	0	0	0	0	0	0	0	22794	0	0	0	0	91111	93566	105760	0	95268	906140	3032700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+	mitochondrial matrix;mitochondrial pyruvate dehydrogenase complex;mitochondrion;myelin sheath;pyruvate dehydrogenase complex	P10515
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909910	0	11950000	11255000	0	0	0	0	0	0	0	0		cytoplasm	J3KTF8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32652	769910	17065000	0	657670	1328300	1139700	1063700	2196100		cytoplasm;cytoplasmic vesicle membrane;cytosol;extracellular exosome;intercalated disc;mitochondrion;plasma membrane	Q04917
0	0	0	0	0	0	0	0	0	0	0	0	0	570830	0	0	0	0	0	0	0	1256400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1963600	1871900	1583500	1861200	1849700	1576100	1433700	1032800	2328400	1394600	963700	0	1163000	721960	1040500	0	1769900	+	integral component of membrane;membrane;mitochondrial inner membrane;mitochondrion	Q5RI15
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340100	819520	957560	1427700	1814300	530500	2671000	5248000	10233000	405420		anchored component of synaptic vesicle membrane;early endosome;early endosome membrane;endocytic vesicle;endosome;extracellular exosome;intracellular;intracellular membrane-bounded organelle;melanosome;membrane;plasma membrane;secretory granule membrane	P61020
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050400	0	0	0	0	2103900	1881800	1520300	2963500	3480200	3692500	3381900	2853200	1644100		integral component of membrane;membrane	B5MCD7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1994100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148080	267540	291340	359140	1459000	1699500	942620	2412700	3220800	3642000	2979200	1604300	3570700		cytoplasm;cytosol;extracellular exosome;extracellular region;extracellular space;ficolin-1-rich granule lumen;intracellular;mitochondrion;nucleus;plasma membrane;secretory granule lumen;TRAF2-GSTP1 complex;vesicle	P09211
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3846400	0	0	0	0	134470	0	669660	3871100	7317700	6219000	2336800	314340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		cytoplasm;cytoplasmic stress granule;cytosol;endoplasmic reticulum tubular network;extracellular exosome;extracellular region;ficolin-1-rich granule lumen;host cell;membrane;nuclear envelope;nuclear membrane;nuclear periphery;nuclear pore;nucleoplasm;nucleus;protein-containing complex;specific granule lumen	Q14974
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2133800	1871400	4669500	5742100	6786100	3427300	0	0		actin cytoskeleton;cell cortex;cytoplasm;cytoplasmic vesicle;endoplasmic reticulum;lamellipodium;membrane;mitochondrial intermembrane space;mitochondrial outer membrane;mitochondrion;nuclear envelope;nuclear membrane;nucleus;P-body;plasma membrane;sarcoplasmic reticulum;transcription factor complex	O00165
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286380	386160	3570200	11210000	6645300	1295800	569440	0		cytoplasm;cytoskeleton;cytosol;extracellular exosome;intracellular;membrane;microtubule;neuron projection	P16949
