Uniprot ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
Q92743	0	7597.78125	11881.06445	16210.24902	12742.74414	13819.44824	11499.89746	21971.66211	19305.17188	16451.90625	16967.19141	23304.99805	37827.16406	41238.44531	54017.11328	51490.94141	51363.50391	37698.04297	79627.01563	48584.07813	59186.92969	54193.41016	33434.83984	25016.63672	20944.59375	56907.69141	33305.75391	26073.87695	41669.55859	22598.05078	30658.86719	49388.16016	48478.3125	25266.70898	24303.75977	30975.91406	23351.46094	28169.42578	20240.27734	23021.44922	25076.56445	18463.34375	3924.580322	0	0	0	4122.152344	0	0	0	0	0	0	0	0	0	0
Q92769	0	195409.4219	0	2519.390625	4405.432129	3121.560059	3532.71875	3670.736328	3803.611816	3620.147217	10224.67773	2254.827881	5661.709961	9865.121094	9206.331055	12547.57031	18117.40039	29756.22852	63756.55078	25486.55078	44986.71484	73766	16382.49414	3818.30957	1276.671265	16962.3457	3692.954834	8091.454102	8443.884766	404.0016174	1418.266846	14103.58691	9075.243164	7260.456543	3400.943848	14486.63867	492.4101868	22352.68945	0	0	4233.184082	1017.177734	0	2487.119873	0	0	6460.344238	0	0	849.071167	0	0	0	0	6397.896973	846.0062866	0
Q969N2	0	54099.16797	4103.119629	1825.765625	6225.731445	6158.894531	1695.688721	23702.22461	3875.21875	9631.973633	9082.647461	9101.363281	12630.30371	16382.95996	25300.72656	20124.32031	31249.55859	27530.95508	50722.30469	32934.85547	49835.30469	61946.55078	44159.49219	43379.375	29381.25586	74532.20313	42225.65234	29596.24805	57937.01563	31585.24023	35215.13672	59742.90625	21471.17969	0	9772.047852	0	0	0	0	0	24483.66016	0	7023.891113	0	0	0	6426.943848	5443.383301	0	12953.3584	0	8388.023438	4521.65332	0	8309.886719	0.247115135	4445.626465
Q96DZ1	0	69390.9375	2295.664063	39357.04688	3593.451904	2497.628906	1986.188721	4555.814941	8741.855469	15420.18848	26048.63867	27459.91211	26229.54297	20372.28906	11232.0918	7296.14209	5882.935547	2564.916016	8733.474609	7764.193359	7067.884766	6688.445801	2985.751465	3079.841309	2605.997314	6771.790039	4208.367188	2829.638672	4147.144531	2547.900879	4314.616211	2166.228027	3187.265381	760.8253174	1002.417053	0	1142.742554	0	0	0	961.3644409	2046.61499	0	577.8665161	0	0	3098.786133	115.72789	0	210.4781647	0	0	0	0	0	1259.797974	1260.541504
Q96IR7	10257.50098	0	7517.280762	10893.36523	7894.706543	9195.59375	6948.889648	12659.73242	9599.178711	1921.242065	0	5575.280762	10481.77051	14320.8623	15253.38477	13382	19078.63281	11176.24609	26840.75	19081.55859	24440.53711	36140.23828	14172.28516	9640.800781	8532.036133	42266.93359	37305.76953	170822.4063	176972.3906	57879.99219	42487.22656	41367.98047	33421.10156	17352.76953	15974.65332	18252.73047	14065.09375	34527.37891	21514.06641	1594.131348	15077.11719	17026.14258	0	7584.932617	0	0	0	0	0	0	0	14048.16992	0	0	0	8651.046875	0
Q96JB5	0	79290.28906	1826.69751	7689.165039	7448.184082	7872.629883	4334.915527	8316.949219	10250.58789	184.8420715	0	4476.301758	2416.837158	5198.318359	9589.836914	11870.94434	10978.1123	5413.180664	14964.76367	11103.375	7113.294922	6202.253906	13847.49512	10621.46191	10574.9707	27200.14063	23622.86523	25903.22461	21084.36133	10975.96094	11641.86133	28108.12305	35457.05469	35276.69922	21601.98047	16265.91309	25918.28125	109053.2969	196300.375	157666.6719	115535.7969	24717.125	1041.939331	0	0	0	0	0	0	0	0	12648.85449	0	0	14347.77148	0	0
Q96QD8	5791.104004	0	4551.987793	9839.3125	7028.696289	0	3553.538574	5704.462891	6274.207031	4428.200195	13499.52637	0	0	8300.390625	15483.22168	15668.26758	14234.90234	11463.77148	14291.16309	16075.49805	18338.05078	21753.36328	19485.33008	0	14371.27539	71879.40625	36182.45703	33990.42969	36866.89063	20022.2832	30373.06641	52308.44531	57654.27734	31942.28125	20868.53906	23858.15234	42816.98438	53070.4375	0	0	3372.232666	0	2861.468262	0	0	5647.951172	12287.08789	2901.521484	5591.316895	0	0	6968.446289	7039.503906	5573.170898	7785.048828	0	0
Q99442	1052.879761	20818.48242	1233.773682	0	3797.521973	6461.151855	2922.039063	6421.941406	3606.810059	5567.347656	6059.212891	7189.373047	12484.4209	14376.1875	17940.24414	21957.37695	25999.2207	22580.63477	56178.65234	34452.40625	43071.33203	47987.44922	45184.15234	49188.73047	42161.90625	95494.17969	49872.38281	61415.53516	63999.59375	26529.18945	26603.38672	47808.57031	51905.44531	38053.11328	33022.3125	23954.8418	54812.23047	134114.2656	105235.6797	15058.80566	0	5509.632324	3900.748047	0	0	0	0	0	0	0	0	0	0	6154.401367	0	0	2277.132324
Q9BRJ2	0	131613.8125	4707.246094	9204.220703	13622.90039	17995.21094	6993.858398	10061.33008	18745.83984	27871.34375	17763.60938	22626.88672	48199.69531	78690.00781	122349.9531	202285.625	357632.0938	361486.0625	318767.7188	74834.82813	46235.83594	32075.98828	20657.46289	39779.65625	2769.333008	9882.766602	0	4070.120117	3081.242188	11072.01563	0	7054.274414	3646.71875	0	3704.768066	0	0	11688.13867	24533.82227	55370.13281	40357.30078	65810.42969	73974.78125	70884.9375	2586.510498	0	0	0	0	509.8587646	0	0	3998.965088	0	16694.95508	3090.744385	0
Q9P0T7	0	0	10001.26172	13792.64453	13216.66211	19305.28125	8945.661133	22898.65625	27845.40039	33743.79688	56476.64063	87322.26563	86323.91406	56401.40234	40884.80078	42851.42578	33460.35547	42355.13281	72543.72656	71522.875	57344.71484	96639.51563	81667.04688	93441.6875	79137.125	92372.9375	86913.73438	66038.88281	74462.61719	60929.08594	71496.09375	64133.25391	100292.5625	93740.625	77633.03906	95731.71875	90805.57813	12213.09375	88723.73438	81004.5625	14789.73047	9758.74707	0	11666.86426	0	0	2759.755859	0	0	0	0	0	0	0	0	0	4653.53125
Q9P258	1179.917603	335135.3438	2105.942627	14001.68555	7386.991699	14508.76074	10423.34863	24631.23438	25045	23641.94141	15732.22266	19308.83789	34072.06641	30199.26953	30199.58203	29168.91797	34293.44141	25783.38281	50384.16016	30423.71094	31423.08789	31578.76953	25653.25586	27757.73047	22108.18555	45471.15625	21196.14063	26570.30078	37534.5625	17896.39063	25731.03906	35323.55469	65756.03906	38973.86719	28987.46484	22021.74805	53910.44531	99404	58601.78906	20832.58203	19212.13867	5574.045898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158.722534
Q9UBM7	2779.152344	361559.5	3250.685791	3123.231201	3015.366211	4452.905273	1999.980103	1053.967041	3878.324951	4002.527832	6602.113281	4336.57959	13284.86719	6042.807129	5463.388184	5696.27002	5303.370117	5051.321289	14840.08301	9878.351563	8425.258789	11588.48242	7985.201172	11834.32129	5393.925293	16870.35156	6593.962402	9602.421875	9753.470703	4738.650391	6335.566895	12382.3916	16051.30469	9878.080078	11279.55566	13367.83691	17257.3125	77598.15625	151161.4531	36074.08203	3613.468262	0	0	0	0	0	0	0	0	802.302002	0	0	0	2014.259766	0	0	0
Q9UH62	0	19408.68164	1927.643188	2493.487549	1373.808472	1731.753662	1086.560669	3927.391357	5156.487793	2895.616455	6506.190918	6187.885254	8375.96582	9612.737305	14647.98438	17235.05859	19346.10156	13922.85156	33351.27344	20673.12695	29446.51953	33662.63672	31008.53516	26121.07031	31715.80469	152328	35831.02344	23466.85156	49264.72656	23378.47461	33304.78125	43829.92188	50912.01953	42599.89453	34609.63672	16215.97461	15520.79492	31736.79688	20624.77734	12525.52832	24342.08594	23588.03516	20661.13477	6381.495605	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9ULG6	12652.31055	0	36500.62109	64388.87109	56072.55859	61223.85938	36284.97656	70871.03125	62004.44141	86237.92969	57462.03906	85044.96094	129306.0547	161240.0469	159250.5781	226547.5625	292606.125	266329.5625	507180.8125	362527.5313	464654.9375	343216.625	200882.3594	118363.8594	42584.02344	38401.66797	28762.12305	0	0	12037.70605	0	0	3854.602783	0	9818.021484	16927.83398	17137.57422	0	33968.13672	0	14397.42676	7544.400879	0	6771.611328	2048.776123	7018.806641	0	1452.577271	0	0	3765.491211	9940.892578	0	2406.264893	7652.514648	0	1752.576538
Q9Y230	0	361583.2813	4942.171875	8750.623047	6595.401855	4432.812988	3413.523926	6090.539551	9357.076172	4112.683105	15864.22754	4871.426758	12495.44727	15770.18164	19714.75781	24782.83594	26632.61133	13393.4082	26655.01758	15157.48633	15022.60938	15746.14648	10850.75781	9368.091797	9562.639648	22588.94336	11783.7832	13066.89258	24438.36133	13622.92773	24328.41992	78423.34375	222002.4375	0	0	0	0	0	0	0	2485.912354	7291.041992	5615.164551	1378.110596	869.6664429	2230.252197	11670.6377	0	0	0	385.3953247	0.358480453	0	3179.476318	2754.523193	0	0
Q9Y265	0	330917.9063	1066.843506	2889.797852	7994.233398	5840.692383	2563.556152	5907.438965	11693.50684	5907.296875	19336.53906	6596.041016	9175.762695	22286.30664	18074.41602	24042.75391	41148.23047	27152.63477	117736.4453	64905.84766	69663.1875	39870.17969	9513.098633	13039.30957	8363.995117	17182.61328	9155.477539	12192.54297	15035.84863	9682.422852	14969.84375	61902.78906	179298.5938	0	0	0	0.867560744	0	0	26503.42969	2492.268799	6917.578125	0	0	0	5525.84375	11985.01563	0	0	0	2928.657471	3038.556152	5831.348145	1789.878662	2379.771484	0	0
Q9Y2X3	4725.000488	155776.9375	3105.552734	7027.409668	6096.5	8148.150879	7121.491699	12486.94141	8375.230469	10009.1582	12791.14746	8219.392578	11192.46875	13087.28809	12718.24707	14874.72461	13671.71289	10434.31641	23420.12305	13508.03516	10364.3291	10916.06348	6885.225586	13102.29688	3340.592041	11638.97559	9408.075195	9527.220703	9542.085938	6596.539063	3687.566162	9855.298828	11908.92773	7176.721191	5553.382813	2179.969727	9140.104492	16776.53711	19455.91797	10799.4834	1723.217041	0	0	1110.365845	0	0	5630.590332	0	0	0	0	0	0	0	0	0	0
Q9Y320	0	83994.73438	3865.947998	9470.427734	16714.45508	7272.513672	7576.678711	17174.13281	12625.02148	19300.66406	12306.53125	18416.35547	22881.99023	39670.42188	68783.51563	33732.5625	27687.18555	36690.69922	107675.2031	37765.39844	44625.01953	49072.57422	32555.66211	30165.99609	30327.40039	45068.60156	40113.69922	29356.66992	51224.98047	25375.62109	33105.43359	51250.33594	62519.04688	33733.09375	23603.06055	18937.33594	31459.11133	70949.1875	84042.32031	98341.29688	23936.32422	13651.29883	3595.914063	0	0	0	0	0	0	0	0	0	0	0	0	0	2039.84668
Q9Y666	2689.246826	0	1743.294556	3308.773193	8953.017578	8384.648438	3002.569092	7360.626465	0	9687.419922	591.3369141	5556.97168	9656.022461	14767.51172	12153.06055	15243.35449	17574.33984	7296.058594	39002.11719	25934.03125	33544.84375	49544.20703	30692.66797	14876.49609	30384.23047	172348.5156	134853.2188	68191.11719	36996.4375	10111.1709	7649.820313	13955.75586	14052.87695	11739.1084	10495.49023	0	0	0	32675.94531	0	0	9851.578125	0	0	4910.853027	4409.145996	0	0	0	2837.416748	2861.674805	12887.5293	11048.16016	9233.869141	0	4012.101563	0
E9PAV3;Q13765	0	452492.125	0	5444.248535	5754.793945	2463.141113	2420.845947	6541	4344.718262	5986.525391	24373.875	6675.480957	8459.611328	5199.19043	6837.469727	5098.628906	4237.414063	5679.350098	8539.759766	5957.580078	6273.192871	6177.666016	4011.040283	8387.765625	6963.856934	8607.329102	6943.338867	4384.952148	8404.516602	6198.683594	7724.75293	9447.884766	14834.17871	10882.19336	11286.29785	24556.10352	35359.29688	90443.79688	163255.8594	168847.9063	31083.71484	9396.679688	0	0	0	0	11485.06055	0	0	0	857.2429199	0	2052.759277	0	2100.307617	0	0
O14602;P47813	0	162237.1094	0	3619.189209	0	4726.481934	3048.410156	0	996.7741089	0	90489.07031	6765.431152	0	5564.633789	0	6987.503906	0	2971.676025	10667.94727	5015.953125	5654.434082	12335.33984	5251.772949	7071.208008	3882.092529	4545.063477	6614.966797	13722.71191	4694.007324	1961.036621	0	6336.834473	18436.38086	4388.007324	6078.120605	0	5916.684082	30305.83789	27778.04102	89151.86719	68037.95313	40435.67578	25501.21289	22461.58984	34182.29688	16951.02734	61922.15625	655.958252	0	951.6679077	0	3757.205078	0	5577.668945	6375.413086	2480.016602	3406.032715
O15258	0	200206.6719	2094.625977	7875.587891	5312.198242	6913.574219	3856.78125	8873.510742	6600.616211	5572.288574	8884.384766	14811.84961	12567.83008	7619.963867	14456.91211	6848.721191	16805.56055	7711.948242	26198.91797	20562.75977	31469.34375	45647.48438	22329.50781	24305.55664	17367.6582	30904.16406	17295.20703	17185.76953	22648.15039	11874.48242	17609.27344	29437.6875	27612.14844	16124.73633	13187.64746	19187.17188	37930.58594	83796.625	55943.85156	33488.74219	22341.38086	12523.09668	12777.18848	4426.029297	0	1620.60022	0	0	0	0	0	0	0	0	0	0	0
O60762	0	90249.01563	0	2329.411133	2022.251465	1378.203247	1047.85083	3969.252197	3234.28418	2230.699707	8185.410156	5670.993164	9450.463867	13704.60156	13586.12207	9736.890625	8928.961914	2712.970215	5993.683594	6797.697754	10229.81055	8446.787109	4625.072266	4340.32959	3296.565674	14974.14258	13414.58203	5594.339355	8932.792969	5483.687012	9617.839844	23181.72852	21106.81445	7143.67627	8171.453125	16120.52148	16642.66016	48439.61328	131129.5938	79705.39844	6186.645996	2067.104248	2881.862793	4385.570313	9335.323242	0	0	0	0	0	0	0	0	0	1935.178711	0	0
P17844	14100.93457	451495.9688	12542.14063	34520.80469	24078.50781	28185	17003.42773	35622.82422	32150.84766	30811.43945	65497.58594	42385.93359	47415.84375	46077.55469	52509.27734	48563.16406	49587.96484	37987.00781	71728.15625	54484.34766	55083.03125	46221.89063	40029.18359	34711.82031	24174.62695	52865.17969	39227.04688	24208.33594	45644.53906	28650.84961	19134.76367	35257.36328	17468.5957	35409.72656	30399.79883	21140.16797	54712.32422	162743.2031	256218.8281	172934.5156	64046.26953	0	0	0	0	0	31331.88086	0	0	11487.62891	52326.89844	0	0	0	0	0	0
P20042	552.4552612	141633.7813	3746.79248	7167.734375	5723.784668	5496.718262	3828.88623	7136.972656	7372.234863	6470.425293	8466.098633	5775.546875	9605.170898	8048.559082	7142.417969	8492.586914	7870.178711	8204.167969	21363.08008	14120.81641	15350.31836	16097.84961	8247.048828	7655.331055	8446.582031	13109.95508	10855.00098	9168.400391	11105.46094	7982.234863	11552.92383	22313.00586	28726.89844	17979.92969	15816.20801	24002.62695	96323.78906	106553.0938	38179.39063	15992.05371	18458.24414	4973.058105	0	0	0	0	11578.80469	0	0	0	0	0	0	0	3170.053955	0	0
P30084	0	114740.4219	14331.98828	2537.297852	7999.620605	3150.544922	0	26808.63672	18296.7168	20638.53906	41659.14453	25516.80273	39232.78125	37257.45703	41413	14516.75	16136.71875	621610.1875	92997.60156	29552.29688	0	0	59638.63281	93415.54688	0	0	0	16209.24707	377.3088074	9866.397461	23609.99414	15791.08496	27069.41406	49742.14453	40959.23438	47246.94531	38946.36719	286422.7813	616541	67223.78125	44576.87891	9210.491211	17184.93555	19967.03906	12968.0166	0	3159.832031	0	2718.343506	333.4676819	0	0	0	0	6933.943359	4141.629395	5154.202637
P33527	893.4335938	74154.97656	1007.227905	1633.545166	21012.0332	2737.833252	5259.381836	3018.627441	1266.254883	3234.32373	7223.189941	0	3220.901367	4928.352539	8811.188477	34971.66797	12136.14453	10163.17578	21792.32031	16739.89063	23244.68164	34577.56641	23414.88477	10308.44727	19184.47656	50443.19141	45995.21094	37250.77734	32001.95508	18222.85156	43351.90234	107410.0234	137462.2813	28061.81445	36907.80078	0	10307.53223	0	115447.7813	0	0	0	3576.366211	0	0	3778.527344	0	0	0	0	2631.482178	4738.222656	8859.685547	6422.963379	1858.859009	0	906.7741089
P46782	0	133211.0781	0	0	4722.166016	1938.822998	1284.289185	6133.285156	9399.896484	6087.370117	29573.69141	4927.100586	6093.435547	10324.74512	12455.64941	9124.166016	9780.020508	7031.845703	7671.348633	8375.804688	12781.16211	6386.964844	7630.817383	11652.07813	3528.42627	19694.83594	12700.79102	8397.62793	7253.540527	9956.428711	6207.363281	9569.953125	4705.242676	7545.581055	7762.911621	19982.07031	8028.772949	8751.202148	15220.47656	6997.917969	9870.566406	6212.51709	5783.312988	3221.188232	2286.977295	0	13493.89746	0	10486.07031	0	0	0	0	0	0	0	0
P48960	5624.878418	0	5837.116211	15099.82227	2149.833008	8587.882813	1074.963745	0	0	40533.50391	5322.701172	7528.886719	6924.068359	19779.73047	32552.14844	31659.84766	23098.00391	9348.900391	26712.89844	18133.62109	22402.66602	25335.71875	28380.70117	15873.38281	18283.27539	61947.47266	31505.21094	30364.32813	53389.21484	31616.78516	57958.36328	68294.35938	63578.73047	44044.82422	31422.61523	30111.90234	54211.64063	26903.60938	10863.48828	0	6658.003418	1820.497559	1603.362549	0	0	951.3508301	0	1393.095581	0	3875.947266	0	5281.180664	1468.591431	0	0	0	0
P49419	7399.99707	690930.4375	13020.47168	23809.9707	20900.2168	15632.55176	8269.025391	17420.73047	10905.01563	11760.56934	12389.25781	10995.1416	17750.33008	18485.31445	21885.17578	24046.22266	17834.25195	12853.02539	21334.79492	16583.53125	16068.93945	10764.71289	11924.66211	8249.275391	8909.638672	35512.48828	11109.27148	13508.95508	12776.61523	8005.60498	10408.93457	18116.55469	12070.70703	10198.57617	6046.148926	8726.302734	10794.71484	18520.94336	29447.05078	0	9413.354492	10430.4668	2364.988525	0	0	0	9464.469727	0	0	0	0	0	0	0	0	2691.239502	0
P53985	3038.895264	193691	432.8161011	4073.233154	1222.19397	1556.948608	1216.681641	2526.616699	0	539.2764282	0	929.5683594	0	3330.083496	13970.00586	6078.110352	5237.010742	4861.138672	15429.13184	6925.839844	9177.269531	13365.32422	8316.450195	7752.935547	9824.999023	23560.00195	15710.27246	40944.00391	33491.5	13824.34375	28688.99414	78416.6875	118441.5078	70657.75	103687.7734	104585.0234	44861.95313	55751.66797	15935.80469	0	0	1135.428955	0	1286.133545	0	1647.337524	0	200.0947113	0	0	0	2578.822754	673.6308594	0	845.6326294	0	1814.176025
P58107	1180.818726	521837.3438	5082.641602	26377.08594	7973.54834	7546.044922	15419.4502	38741.92188	67807.39063	112446.6563	39544.11719	20262.65234	25809.94727	58709.89063	74395.90625	101523.6563	136545.2344	125816.2578	387259.5938	323486.375	262980.75	57256.58594	24990.26758	36725.82031	17197.18164	17117.23828	6796.404297	42873.95703	12837.24609	0	3530.530029	3151.385254	1715.295044	23465.47852	2649.380371	0	4785.793945	0	26892.35938	5070.196289	3683.034668	14653.60059	0	0	0	0	7878.758789	0	0	0	0	0	1074.309692	11350.89941	0	6193.293457	6715.725098
P60903	8503.208008	2501847	10062.86133	28331.55469	22865.43359	22623.09375	13333.67383	36291.96484	43304.46875	51963.25781	53403.58984	47457.93359	82327.01563	67383.67188	42068.36328	60917.27344	65757.05469	52982.97656	70845.54688	25642.60938	18063.29492	24197.51563	7580.638672	13758.30273	9328.859375	33845.82813	16443.93359	12731.8291	13629.98242	8539.790039	14525.95313	10935.58398	14853.49512	8939.337891	4153.475586	0	0	711.9749146	1292.672363	0	0	27511.53516	1407.176514	0	6875.219238	0	14280.67578	5359.430664	12838.27734	0	0	10909.70117	0	0	0	0	0
P82914	1678.969727	59814.96484	0	156.4812164	1909.59314	3020.287842	0	3469.650146	3325.494141	4325.711914	5901.206055	13575.47754	18333.49414	13994.64063	23759.78906	36250.5625	45065.4375	32720.79883	69562.70313	28962.50391	90704.05469	33048.38281	21377.99219	20018.32031	20272.94336	67840.60938	13836.66113	16388.71484	14968.38965	10178.6377	8705.566406	8794.74707	8361.029297	9666.771484	7039.361328	4677.079102	8711.428711	26420.66211	16604.41016	13151.50977	12290.52344	7286.440918	14528.06738	14996.24316	0	0	0	0	0	1174.592163	0	0	0	0	6637.129883	0	0
Q14197	868.1158447	168031.4688	6410.226074	8215.275391	4575.687012	6075.15332	8292.367188	13713.62598	20713.16992	8015.947266	31467.5957	25677.32422	31392.10742	53271.27344	100580.4063	211122.875	486154.75	506341.9063	374503.25	41650.96094	26289.62891	26790.40234	14591.62305	24688.54883	16303.2207	0	21659.23242	0	0	15206.0918	0.22687912	18774.67383	0	2967.925781	12059.50488	11566.63184	17789.74805	0	0	0	55514.53125	15780.32227	34973.91016	47521.59375	41152.80078	6452.272949	0	0	0	2158.290039	0	1364.370117	7208.67041	0	23554.08594	18252.2793	0
Q14839	3761.15625	141650.0625	2554.227539	4534.010742	6597.298828	7038.223633	3820.595459	6463.637695	5834.358887	7491.20166	10605.80176	6170.960938	9056.700195	15631.77441	16142.33691	27011.49805	37907.01953	46021.95313	90039.25	39241.22656	38189.07813	31129.91797	19561.91016	13923.89258	11249.86328	30637.79297	11371.36621	0	4857.78125	0	0.257463455	6541.969727	0	0	5934.699219	0	0	15943.14453	0	0	4602.178223	11465.19531	0	5483.913086	0	0	7365.544922	2590.760986	0	0	2491.078125	5120.791016	5528.830566	2919.489258	10339.15039	4936.350586	2290.928467
Q15365	0	2159901.5	4522.731934	0	11753.89063	7248.548828	6089.841309	9922.514648	9835.775391	8598.404297	62007.77734	11269.03125	12336.8916	15854.09375	19992.66797	25387.4082	20645.38281	34312.49609	28945.98438	26572.50977	20877.58008	17466.19531	15545.11914	13575.74805	13830.1377	29363.58594	10440.61133	11714.14648	23100.69922	8841.229492	10974.93359	9763.067383	13818.05469	9086.014648	3664.051514	0	13536.25879	29690.78711	26080.62695	20376.56445	15367.05469	24962.32813	26795.92383	42955.55469	6549.580566	0	21382.5625	0	5538.911621	0	0	0	0	0	0	0	0
Q8TED1	0	0	4162.671387	8657.599609	9927.03418	8818.305664	7130.564453	18674.49219	18038.26172	20771.62109	14692.36133	55125.87891	35100.34375	21681.00977	100543.1328	49924.76172	80952.46094	36248.13281	52122.73438	113196.0313	113786.9688	139235.2656	116721.6406	111140.4844	31235.53711	183466.6875	58176.09375	51092.80469	75954.71094	40050.60938	59729.57422	100679.9219	98978.92188	60725.9375	30450.40234	20719.375	52347.6875	66612.94531	153757.4063	100021.5469	25604.89063	32342.70898	30028.12109	21883.26953	36243.32031	0	0	0	0	0	0	0	0	0	0	0	842.0323486
Q8WVM0	0	0	4012.633789	4408.774414	13024.00879	20208.17969	9071.172852	19414.92383	20130.1582	19821.76172	16747.08984	16987.26367	42207.1875	22403.35938	23501.11523	26007.53125	26920.78516	22964.75781	40378.28516	25875.62305	28538.625	29190.98828	21280.13672	15864.31152	15220.56348	16960.19727	21291.03516	4503.152344	25746.01172	9611.668945	19437.26172	22499.33984	29517.30078	14737.53418	14992.87305	36722.08984	22523.09766	48509.74219	23625.02148	34350.35156	9831.663086	51101.3125	42771.45703	10672.60449	0	0	0	1142.190186	0	0	0	0	0	0	3524.90625	0	0
Q93096	0	0.21625042	1683.845703	0	3942.272461	6971.682617	3932.035645	6951.349609	10222.56055	1104.108765	0	6371.845703	10009.17871	3827.325684	0	9419.647461	6036.851074	5640.812012	15853.13477	12419.15039	15913.25293	14750.9707	7661.712891	7238.847168	7726.137695	14974.78516	4338.789551	11126.72266	0	6516.127441	5697.961914	9362.282227	15913.3125	6444.300781	6513.760254	5660.333984	8848.601563	29687.91211	20649.35938	28026.79492	20730.16992	13355.66113	13673.87207	12586.66309	19795.07031	4717.76123	9821.175781	0	0	0	0	0.243470192	0	0	1768.633057	0	0
Q96DA6	0	0	3081.083008	16294.96289	7979.856934	9384.707031	5080.25293	12352.95898	9123.445313	15386.88477	16051.99512	21568.98047	44151.30078	37683.36328	44154.10938	48177.72266	61227.96484	64187.22656	181131.9688	75366.55469	48319.51953	26008.66406	14948.13184	21526.20703	14898.67578	47616.21094	17365.76172	18964.55469	20012.84766	9697.447266	11569.66211	15332.31348	17913.64648	12936.8623	8299.475586	7384.540527	10080.6084	45891.92969	28714.84375	23198.57031	15294.43945	3766.931396	12344.08008	18389.86133	7896.625	0	0	0	0	3115.263184	0	0	0	0	0	0	0
Q9BS26	0	180616.0938	0	10176.68066	6471.952148	5312.851074	2846.041016	9424.813477	5136.959961	11962.14453	15345.50586	14377.875	11497.89844	16221.04785	15405.49023	18405.33398	18090.78906	26369.00195	34570.35938	18043.49023	22798.30469	22339.90039	24795.46484	27006.16602	18585.20313	51048.28906	43126.79297	25395.88281	42018.29688	21261.30078	32967.64844	63105.92578	40674.63672	27324.62891	8710.342773	13039.8125	30108.85938	41019.0625	94565.84375	13540.87695	12771.06152	11471.11719	5400.987793	9581.65332	43404.31641	0	0	0	0	0	0	0	0	0	0	0	3292.343262
Q9BUF5	0	777497.6875	1942.861572	3883.338379	8830.446289	5084.146484	3103.510742	8218.461914	5675.239258	8032.868652	21095.88086	8175.165039	8088.398926	10996.34375	9928.338867	9034.05957	16675.30664	9617.225586	15738.71582	12359.95605	18577.26563	34300.26172	13897.86133	11373.50977	7303.393555	9612.566406	11322.83398	5489.611328	7245.722656	7440.258789	5031.719727	6959.122559	7030.248047	5465.199707	8110.073242	285872.1563	10888.51758	26576.62109	13006.9541	25365.18359	25461.91797	29078.75	8277.630859	0	0	0	32612.33203	0	0	0	0	0	0	6289.410645	0	0	0
Q9BUN8	0	0	7849.649414	16709.56836	12947.93359	14569.05762	14761.00293	20782.42578	22161.84766	36575.45703	30990.63086	23923.75586	24075.60742	75371.00781	80440.48438	106643.5938	75418.33594	66870.60938	174043.1875	120964.8984	222971.1094	109306.3438	41150.94141	18941.03711	27185.20703	108619.9141	51622.09375	43504.14453	59919.26563	23314.5957	37347.50781	53880.17578	43855.41797	18979.39648	19878.35156	0	28710.22656	93298.07813	101789.2266	54746.04688	27928.12109	16592.71875	5436.902344	5787.950195	0	0	0	0	0	0	0	0	6626.463379	0	12700.00586	9539.947266	0
Q9BYD2	1759.778564	61475.55078	10238.77246	6948.956055	7499.252441	11544.7627	1550.321899	6867.321289	6923.441895	8374.21875	22881.36523	10662.6123	27485.93359	61070.40625	99437.82031	195416.7813	425360.875	411264.0313	361238.9688	47444.84375	0	0	22245.18945	24842.87695	191895.4844	13327.75098	0	21970.60352	3747.809082	14904.56348	6526.869629	18565.07227	0	5015.670898	12798.01074	0	8383.915039	16114.76074	58964.80078	0	16711.90625	5577.854492	20384.81836	18625.85547	0	0	0	0.258913994	0	5185.769043	1243.927612	0	5089.046387	0	21661.49414	4083.581787	0
Q9NR12	0	0	13299.88672	29250.17969	0	23150.64063	17611.875	36352.25781	24537.13672	25996.88086	26258.08594	23378.15234	35561.93359	51833.86328	34774.73828	41265.74219	42664.64063	27352.7832	65680.46875	34992.69531	39393.49609	21328.65625	39067.01563	41374.01563	26587.61328	60993.43359	38782.16016	29082.86133	43493.91797	21067.74414	25288.51953	38389.22656	38643.26953	24204.46875	26854.12695	0	36356.125	95406.30469	92912.50781	120106.0469	277641.0313	112752.2578	15364.4502	6986.069824	5688.295898	1920.995117	0	0	0	0	0	0	0	0	4795.02832	0	1513.644897
Q9NRG9	0	64271.74609	1490.887939	3162.841309	2583.386963	2481.086914	1620.115601	5013.919922	3986.503174	4572.400879	7240.981934	8318.302734	16127.1543	14783.83984	57759.16016	16407.63281	20440.41602	11776.78027	27325.14648	21723.85352	31810.6875	12056.41211	14563.19629	14659.46484	13670.11426	27235.4043	19842.44336	19546.66992	28865.59375	14717.60547	21960.98633	33147.80078	39655.17969	23428.61328	25234.85156	24006.95703	80533.17188	128839.5859	5025.33252	3689.911133	2854.359863	2814.790039	0	0	0	0	0	0	0	0	0	2088.205566	0	0	1829.734131	0	5166.367188
